SignalDate,Market,Symbol,Name,Sector,WatchGrade,TenbaggerScore,R3MForward,R6MForward,R12MForward
2025-10-31,US,COF,Capital One,Financials,Add-on,0.21774752897009134,0.10587630116100244,,
2025-10-31,US,CSCO,Cisco,Information Technology,Starter,0.20780080345143986,0.05361789210263179,,
2025-10-31,US,MMM,3M,Industrials,Add-on,0.20646847975415575,-0.03430668062185971,,
2025-10-31,US,GILD,Gilead,Health Care,Watch,0.2063034743629701,0.031393788179776116,,
2025-10-31,US,EMR,Emerson,Industrials,Starter,0.19602930893279677,-0.044953209035061836,,
2025-10-31,US,AAPL,Apple,Information Technology,Starter,0.17937376753069773,0.006485627013682604,,
2025-11-28,KR,214370,케어젠,Health Care,Add-on,1.8121290244812307,0.43757159221076747,,
2025-11-28,KR,007810,코리아써키트,Information Technology,Add-on,1.7924785522715414,1.2624,,
2025-11-28,KR,327260,RF머트리얼즈,Information Technology,Starter,1.7238983567950394,0.5721153846153846,,
2025-11-28,KR,402340,SK스퀘어,Financials,Add-on,1.6678157711566848,0.912751677852349,,
2025-11-28,KR,058610,에스피지,Industrials,Add-on,1.471426397419505,1.43968253968254,,
2025-11-28,KR,174900,앱클론,Health Care,Add-on,1.3984016931966987,0.6527415143603132,,
2025-11-28,KR,240810,원익IPS,Information Technology,Starter,1.2128425753878775,0.8662316476345839,,
2025-11-28,KR,049630,재영솔루텍,Information Technology,Starter,1.1593050578552007,1.5488599348534202,,
2025-11-28,US,MU,Micron Technology,Information Technology,Starter,1.0691000651113736,0.7551065909831041,0.5111819591077669,
2025-11-28,US,LRCX,Lam Research,Information Technology,Starter,0.7760779428573606,0.4990023147553244,0.3590497634139176,
2025-11-28,US,AVGO,Broadcom,Information Technology,Starter,0.7742574552928003,-0.17626094954107596,-0.2523940211747847,
2025-11-28,KR,003230,삼양식품,Consumer Staples,Starter,0.7501785178241784,-0.18339100346020765,,
2025-11-28,US,GOOGL,Alphabet (Class A),Communication Services,Watch,0.7163988146322967,0.056346769969412236,-0.14200542041631603,
2025-11-28,US,GOOG,Alphabet (Class C),Communication Services,Watch,0.7010282146894018,0.0581997641729175,-0.14365977972162014,
2025-11-28,US,INTC,Intel,Information Technology,Starter,0.614758710057334,0.14571005047608,0.06336290946273437,
2025-11-28,KR,083450,GST,Information Technology,Starter,0.4956605458010185,0.10396975425330823,,
2025-11-28,US,AMAT,Applied Materials,Information Technology,Starter,0.4201726848279275,0.27778001199694935,0.3383172437251012,
2025-11-28,US,CAT,Caterpillar,Industrials,Watch,0.4080881747427918,0.14439691377314756,0.2106207550062782,
2025-11-28,US,GEV,GE Vernova,Industrials,Watch,0.39188018055429674,0.21197269018176756,0.4243868145681846,
2025-11-28,US,LLY,Eli Lilly,Health Care,Add-on,0.38513358740608905,-0.03563089146013276,-0.1820266338622738,
2025-11-28,KR,056080,유진로봇,Industrials,Starter,0.3491718061219379,1.819672131147541,,
2025-11-28,US,C,Citigroup,Financials,Starter,0.3153186668951517,0.11689186933376816,0.041889021158077355,
2025-11-28,KR,006400,삼성SDI,Materials,Starter,0.2968763134978774,0.3021702838063438,,
2025-11-28,US,GS,Goldman Sachs,Financials,Starter,0.28935914780076044,0.13801671517036485,-0.018066038232315118,
2025-11-28,US,JNJ,Johnson & Johnson,Health Care,Starter,0.2838250144976305,0.09825050040773964,0.1682208466157611,
2025-11-28,US,RTX,RTX Corporation,Industrials,Watch,0.27447096317260344,0.14876216142645649,0.08821741529835347,
2025-11-28,US,GM,GM,Consumer Discretionary,Watch,0.2714192996576786,0.1448270816073005,-0.0030081827114021298,
2025-11-28,US,APA,Apache Corp.,,Watch,0.2617505163364876,0.06772691531322916,0.7946382958313338,
2025-11-28,US,CSCO,Cisco,Information Technology,Add-on,0.26114033836164363,0.02338300333645571,0.044289684262911244,
2025-11-28,US,DD,DuPont,Materials,Watch,0.2471440109461091,0.10434995900825883,0.142610426107054,
2025-11-28,US,BK,BNY Mellon,Financials,Starter,0.24670737759460895,0.0744976851152428,0.027367498260572276,
2025-11-28,US,BIIB,Biogen,Health Care,Add-on,0.24650946122626294,-0.01208192098680616,0.009610632298287625,
2025-11-28,US,MS,Morgan Stanley,Financials,Starter,0.2411950527750211,0.08338858804761862,-0.06128055287270251,
2025-11-28,US,MDT,Medtronic,Health Care,Add-on,0.2342794108621206,-0.015313269379254701,-0.16661225846662853,
2025-11-28,US,CVS,CVS Health,Health Care,Starter,0.2341483999311852,-0.0650433158176057,-0.12074920704447745,
2025-11-28,US,ABBV,AbbVie,Health Care,Starter,0.22689529280692522,-0.012717245083947226,-0.07296978635103901,
2025-11-28,US,FOXA,21st Century Fox,,Watch,0.22686682243246067,0.11114500378541892,-0.09313043612614691,
2025-11-28,US,AAPL,Apple,Information Technology,Starter,0.2209163230113405,-0.06946388989151386,-0.10692915783702484,
2025-11-28,US,GILD,Gilead,Health Care,Starter,0.21823530443908712,0.13547004224547154,0.0799757250568085,
2025-11-28,US,MRK,Merck,Health Care,Add-on,0.21581361260695914,0.060883995312218886,0.1594592414233147,
2025-11-28,US,TMO,Thermo Fisher Scientific,Health Care,Starter,0.21244089143656095,-0.01994643255556161,-0.1974269330702909,
