Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2022-04-11,-0.016097097034323934,-0.016097097034323937,0.0,0.0,1.8092706627474502,1.7912200874413988
2022-04-12,-0.0005488911523707336,-0.0005488911523707785,0.0,0.0,1.8082775700884242,1.7902369025834535
2022-04-13,0.010120199761743998,0.010120199761743942,0.0,0.0,1.8265777003224,1.8083544576584438
2022-04-14,-0.015494573302675323,-0.01549457330267534,0.0,0.0,1.7982756582517223,1.7803347769570355
2022-04-18,-0.002821004627418177,-0.002821004627418189,0.0,0.0,1.7932027142984208,1.775312444312886
2022-04-19,-0.00041115998094217306,-0.0004111599809422106,0.0,0.0,1.7924654211045843,1.774582506882116
2022-04-20,0.008740112059840464,0.008740112059840488,0.0,0.0,1.8081317697484276,1.7900925568516983
2022-04-21,-0.013717098460976577,-0.013717098460976573,0.0,0.0,1.7833294482323685,1.7655376809951022
2022-04-22,-0.01691785709769205,-0.016917857097692002,0.0,0.0,1.7531593354690673,1.7356685668074365
2022-04-25,0.0037464519028927003,0.003746451902892689,0.0,0.0,1.7597274625975095,1.7421711656123433
2022-04-26,-0.01194012170638319,-0.011940121706383144,0.0,0.0,1.7387161025240303,1.7213694298615805
2022-04-27,-0.002187450250488343,-0.0021874502504883875,0.0,0.0,1.7349127475500359,1.7176040198710467
2022-04-28,0.013961501463416117,0.013961501463416015,0.0,0.0,1.7591347344138548,1.7415843509080455
2022-04-29,-0.020118838833104828,-0.020118838833104835,0.0,0.0,1.7237429862064657,1.706545696037869
2022-05-02,-0.0061242997385242744,-0.0061242997385242415,0.0,0.0,1.7131862674867584,1.6960942986778447
2022-05-03,0.005698799252878389,0.005698799252878306,0.0,0.0,1.7229493721079534,1.705759999599961
2022-05-04,0.020241847832545977,0.0202418478325459,0.0,0.0,1.7578250511213431,1.740287733950707
2022-05-05,-0.034798467959136464,-0.03479846795913644,0.0,0.0,1.6966554324021297,1.6797283870011452
2022-05-06,-0.011691716712499575,-0.011691716712499578,0.0,0.0,1.6768186177277604,1.660089478546384
2022-05-09,-0.018409805909086672,-0.018409805909086696,0.0,0.0,1.6459487124306493,1.629527553454628
2022-05-10,0.005690891901622308,0.005690891901622308,0.0,0.0,1.6553156286287065,1.6388010186120534
2022-05-11,0.0020645017173479786,0.002064501717347955,0.0,0.0,1.6587330305867634,1.6421843261293696
2022-05-12,-0.0022276544571946996,-0.00222765445719475,0.0,0.0,1.6550379465578806,1.6385261068957322
2022-05-13,0.010649284229336177,0.010649284229336198,0.0,0.0,1.6726629160611124,1.6559752371252525
2022-05-16,-0.00016667189488823683,-0.0001666718948882817,0.0,0.0,1.672384130163383,1.6556992325945927
